"STATION","NAME","DATE","AWND","PRCP","SNWD","TAVG","TMAX","TMIN","TOBS","WESD"
"USS0021B21S","MOUNT GARDNER, WA US","2002-09-26",,"0.00",,"52","65","44","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-09-27",,"0.00",,"49","60","42","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-09-28",,"0.00",,"54","69","46","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-09-29",,"0.20",,"43","48","39","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-09-30",,"0.20",,"39","47","33","34","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-01",,"0.00",,"41","52","34","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-02",,"0.00",,"43","52","35","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-03",,"1.00",,"48","51","43","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-04",,"0.10",,"47","52","43","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-05",,"0.20",,"45","51","40","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-06",,"0.00",,"50","57","46","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-07",,"0.10",,"48","55","42","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-08",,"0.00",,"47","58","41","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-09",,"0.00",,"46","53","42","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-10",,"0.20",,"38","42","35","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-11",,"0.10",,"36","43","32","32","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-12",,"0.00",,"42","51","32","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-13",,"0.00",,"45","60","38","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-14",,"0.00",,"50","60","42","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-15",,"0.00",,"54","65","47","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-16",,"0.00",,"55","65","49","51","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-17",,"0.00",,"55","69","48","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-18",,"0.00",,"47","62","38","38","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-19",,"0.10",,"48","53","39","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-20",,"0.10",,"49","53","47","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-21",,"0.00",,"46","49","43","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-22",,"0.00",,"47","57","39","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-23",,"0.00",,"44","54","37","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-24",,"0.00",,"40","51","35","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-25",,"0.00",,"39","49","33","33","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-26",,"0.00",,"37","51","33","34","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-27",,"0.30",,"40","50","34","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-28",,"0.40",,"38","42","33","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-29",,"0.00",,"32","36","26","26","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-30",,"0.00",,"28","34","24","25","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-10-31",,"0.00",,"30","37","24","29","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-01",,"0.00",,"33","38","28","32","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-02",,"0.00",,"36","44","30","31","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-03",,"0.00",,"36","43","30","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-04",,"0.00",,"40","50","33","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-05",,"0.00",,"43","49","39","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-06",,"0.00",,"40","42","38","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-07",,"0.10",,"42","46","40","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-08",,"0.50",,"39","41","37","38","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-09",,"0.60",,"38","41","34","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-10",,"0.30",,"39","44","36","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-11",,"0.20",,"40","45","39","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-12",,"1.40",,"41","44","39","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-13",,"0.40",,"40","43","39","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-14",,"0.30",,"38","41","34","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-15",,"0.00",,"37","41","35","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-16",,"0.60",,"38","42","36","38","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-17",,"0.10",,"38","40","36","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-18",,"1.20",,"38","46","35","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-19",,"1.70",,"47","48","45","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-20",,"0.00",,"48","53","44","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-21",,"0.00",,"47","51","45","45","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-22",,"0.00",,"44","51","42","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-23",,"0.00",,"40","45","36","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-24",,"0.00",,"35","42","31","32","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-25",,"0.00",,"37","44","30","38","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-26",,"0.00",,"39","46","34","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-27",,"0.00",,"40","46","38","38","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-28",,"0.00",,"42","48","36","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-29",,"0.00",,"43","51","38","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-11-30",,"0.00",,"43","52","40","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-01",,"0.00",,"39","42","36","38","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-02",,"0.10",,"35","38","31","31","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-03",,"0.00",,"30","33","28","28","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-04",,"0.00",,"31","33","29","30","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-05",,"0.00",,"33","37","30","32","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-06",,"0.00",,"33","38","31","32","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-07",,"0.10",,"33","37","31","31","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-08",,"0.00",,"32","36","30","31","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-09",,"0.00",,"31","35","29","31","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-10",,"0.60",,"31","33","29","32","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-11",,"1.40",,"32","36","32","36","1.5"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-12",,"1.00",,"35","37","32","32","1.4"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-13",,"0.50",,"35","37","32","35","1.2"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-14",,"0.50",,"39","42","35","39","0.7"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-15",,"0.20",,"36","39","34","35","0.5"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-16",,"0.80",,"33","36","31","32","0.7"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-17",,"0.10",,"31","32","29","30","0.8"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-18",,"0.10",,"30","33","28","29","0.8"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-19",,"0.10",,"30","31","29","31","0.8"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-20",,"0.00",,"31","34","30","32","0.7"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-21",,"0.00",,"32","34","31","31","0.7"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-22",,"0.00",,"31","36","29","29","0.7"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-23",,"0.00",,"28","30","27","28","0.7"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-24",,"0.10",,"28","29","27","28","0.8"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-25",,"0.10",,"29","31","27","30","0.9"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-26",,"0.50",,"30","34","28","29","1.3"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-27",,"0.50",,"31","35","29","32","1.8"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-28",,"0.10",,"31","32","29","29","1.8"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-29",,"0.20",,"28","31","26","27","2.0"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-30",,"1.10",,"30","31","27","31","3.1"
"USS0021B21S","MOUNT GARDNER, WA US","2002-12-31",,"0.40",,"31","34","29","29","3.3"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-01",,"0.90",,"31","32","29","32","4.3"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-02",,"1.50",,"35","40","32","37","4.7"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-03",,"0.10",,"36","42","34","35","4.4"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-04",,"1.80",,"36","39","34","35","4.3"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-05",,"0.00",,"34","37","32","35","4.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-06",,"0.00",,"36","40","34","35","3.9"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-07",,"0.00",,"35","38","32","36","3.9"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-08",,"0.00",,"35","39","32","35","3.9"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-09",,"0.00",,"33","36","29","29","3.8"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-10",,"0.00",,"30","34","27","29","3.6"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-11",,"0.50",,"31","35","29","31","4.4"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-12",,"0.90",,"32","35","31","34","4.4"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-13",,"0.20",,"35","37","33","33","4.4"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-14",,"0.10",,"33","37","28","28","4.3"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-15",,"0.00",,"31","36","28","30","4.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-16",,"0.00",,"33","37","29","31","4.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-17",,"0.00",,"33","37","30","32","4.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-18",,"0.00",,"31","35","28","29","4.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-19",,"0.00",,"33","41","28","34","3.9"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-20",,"0.00",,"36","42","32","35","4.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-21",,"0.70",,"32","36","30","30","4.3"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-22",,"1.10",,"32","38","30","37","4.6"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-23",,"0.50",,"37","40","33","35","4.3"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-24",,"0.60",,"37","42","34","41","4.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-25",,"1.00",,"41","43","40","42","4.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-26",,"2.40",,"44","48","38","38","3.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-27",,"0.90",,"36","38","33","35","2.8"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-28",,"0.20",,"35","40","32","32","2.6"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-29",,"1.60",,"35","41","32","41","3.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-30",,"2.10",,"40","47","37","46","2.6"
"USS0021B21S","MOUNT GARDNER, WA US","2003-01-31",,"2.20",,"40","46","36","36","1.9"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-01",,"0.30",,"35","37","33","35","1.7"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-02",,"0.60",,"34","37","32","32","1.8"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-03",,"0.60",,"32","33","31","31","2.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-04",,"0.00",,"31","36","27","28","2.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-05",,"0.00",,"30","36","26","29","2.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-06",,"0.00",,"33","41","27","31","2.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-07",,"0.00",,"34","42","30","31","2.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-08",,"0.00",,"34","44","29","31","2.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-09",,"0.00",,"34","46","30","30","2.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-10",,"0.00",,"32","37","28","32","2.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-11",,"0.00",,"39","46","33","37","2.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-12",,"0.00",,"39","47","34","38","2.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-13",,"0.10",,"40","45","37","38","2.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-14",,"0.00",,"38","43","37","38","1.9"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-15",,"0.00",,"37","40","36","36","1.8"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-16",,"0.60",,"35","38","32","33","1.9"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-17",,"0.30",,"33","37","31","32","2.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-18",,"0.10",,"33","38","31","32","2.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-19",,"0.50",,"33","36","31","33","2.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-20",,"1.30",,"35","39","32","36","2.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-21",,"1.90",,"36","38","31","32","2.5"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-22",,"0.80",,"32","34","30","30","3.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-23",,"0.10",,"27","33","20","20","3.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-24",,"0.00",,"24","30","18","22","3.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-25",,"0.00",,"28","37","21","27","3.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-26",,"0.00",,"31","41","26","27","3.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-27",,"0.00",,"32","41","24","31","2.9"
"USS0021B21S","MOUNT GARDNER, WA US","2003-02-28",,"0.30",,"32","35","29","29","3.4"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-01",,"0.00",,"33","42","27","30","3.4"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-02",,"0.80",,"32","35","30","32","4.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-03",,"0.10",,"32","38","28","29","4.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-04",,"0.10",,"33","38","29","32","4.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-05",,"0.50",,"32","34","30","30","4.4"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-06",,"0.60",,"30","32","29","29","4.9"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-07",,"1.20",,"29","33","27","27","6.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-08",,"0.40",,"31","35","27","32","6.5"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-09",,"2.10",,"33","37","31","37","7.5"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-10",,"1.00",,"38","41","36","38","7.3"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-11",,"1.60",,"37","40","35","36","6.9"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-12",,"1.70",,"39","42","36","38","6.4"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-13",,"0.10",,"40","44","37","38","5.9"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-14",,"0.20",,"40","47","35","41","5.7"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-15",,"0.10",,"39","47","32","33","5.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-16",,"0.40",,"36","47","32","33","5.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-17",,"0.20",,"34","43","31","32","5.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-18",,"0.20",,"33","39","30","32","5.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-19",,"0.00",,"37","43","32","37","5.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-20",,"0.60",,"36","39","33","33","4.8"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-21",,"1.60",,"34","37","32","35","5.4"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-22",,"1.60",,"35","40","31","31","5.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-23",,"0.60",,"31","36","28","28","5.7"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-24",,"0.00",,"31","41","23","32","5.6"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-25",,"0.70",,"34","42","32","33","5.8"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-26",,"0.50",,"33","36","32","32","6.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-27",,"0.30",,"35","43","31","32","6.3"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-28",,"0.10",,"39","51","31","37","6.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-29",,"0.10",,"46","60","37","44","5.4"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-30",,"0.20",,"51","64","44","45","4.7"
"USS0021B21S","MOUNT GARDNER, WA US","2003-03-31",,"0.90",,"39","45","34","34","4.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-01",,"0.20",,"33","40","30","30","4.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-02",,"0.30",,"31","42","26","29","4.3"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-03",,"0.40",,"31","37","29","29","4.6"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-04",,"0.10",,"32","45","25","30","4.6"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-05",,"0.50",,"31","35","28","32","5.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-06",,"0.20",,"34","41","31","32","5.3"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-07",,"0.30",,"37","44","32","38","5.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-08",,"0.10",,"45","61","37","40","4.6"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-09",,"0.10",,"38","50","32","38","4.1"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-10",,"0.10",,"43","49","38","41","3.7"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-11",,"0.10",,"42","53","38","40","3.2"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-12",,"0.10",,"43","52","39","41","2.6"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-13",,"0.60",,"39","47","33","37","2.3"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-14",,"0.10",,"38","48","33","36","1.9"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-15",,"0.10",,"38","45","34","35","1.4"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-16",,"0.30",,"38","50","34","35","1.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-17",,"0.50",,"35","40","32","32","0.9"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-18",,"0.10",,"35","43","31","31","0.6"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-19",,"0.00",,"41","52","31","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-20",,"0.10",,"46","59","39","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-21",,"0.20",,"40","41","39","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-22",,"0.00",,"38","40","33","33","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-23",,"0.20",,"39","48","32","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-24",,"0.90",,"33","39","31","32","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-25",,"0.00",,"39","51","31","36","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-26",,"0.30",,"36","42","32","34","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-27",,"0.10",,"41","55","34","37","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-28",,"0.10",,"47","61","35","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-29",,"0.00",,"46","56","41","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-04-30",,"0.00",,"43","47","41","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-01",,"0.00",,"47","59","39","39","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-02",,"0.00",,"47","60","39","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-03",,"0.20",,"39","44","35","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-04",,"0.70",,"38","44","32","32","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-05",,"0.50",,"34","42","32","32","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-06",,"0.00",,"35","46","30","30","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-07",,"0.00",,"37","50","30","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-08",,"0.10",,"41","53","34","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-09",,"0.00",,"43","50","36","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-10",,"0.10",,"47","60","40","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-11",,"0.00",,"48","61","42","43","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-12",,"0.00",,"47","59","41","41","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-13",,"0.10",,"51","68","38","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-14",,"0.00",,"43","56","35","35","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-15",,"0.40",,"34","40","32","32","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-16",,"0.30",,"33","41","31","31","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-17",,"0.40",,"33","42","30","32","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-18",,"0.00",,"37","48","32","33","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-19",,"0.10",,"45","59","32","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-20",,"0.30",,"46","54","42","44","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-21",,"0.10",,"48","55","44","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-22",,"0.00",,"51","58","46","49","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-23",,"0.30",,"61","77","48","58","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-24",,"0.00",,"57","76","48","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-25",,"0.00",,"46","50","39","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-26",,"0.00",,"50","66","38","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-27",,"0.00",,"59","76","44","58","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-28",,"0.00",,"58","67","46","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-29",,"0.10",,"57","75","43","53","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-30",,"0.00",,"55","66","46","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-05-31",,"0.00",,"51","63","43","48","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-06-01",,"0.00",,"50","62","42","42","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-06-02",,"0.00",,"49","63","39","40","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-06-03",,"0.00",,"53","71","38","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-06-04",,"0.00",,"62","80","46","56","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-06-05",,"0.00",,"68","87","56","61","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-06-06",,"0.00",,"71","89","60","62","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-06-07",,"0.00",,"71","87","57","57","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-06-08",,"0.00",,"59","71","50","50","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-06-09",,"0.00",,"49","53","46","47","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-06-10",,"0.00",,"46","51","44","46","0.0"
"USS0021B21S","MOUNT GARDNER, WA US","2003-06-11",,"0.00",,"53","67","46","46","0.0"
